text,labels
"Thus, the respondent No. 1, Babulal would also be jointly liable for the amount of compensation fixed in appeal along with the State of U. P.  
 44.","['O', 'O', 'O', 'O', 'O', 'B_RESPONDENT', 'I_RESPONDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'O', 'O']"
She could not suppose that she was to send a messenger with it or come to London herself.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE']"
Mr. Kolah contends that the facts of the present case are identical with that case.,"['O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"According to Section 99 (1) (a) (i), while making an order under Section 98, where any charge is made in the petition of any corrupt practice having committed at the election, the High Court is bound to record a finding whether any corrupt practice has or has not been proved to have been committed at the election and the nature of corrupt practice.","['O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The said section empowers the Registering Officer after registering such instrument to refer the same to the Collector for determination of the market value if the Registering Officer 'has reason to believe' that the ""market value of the property has not been truly set forth in the instrument.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"If he has no-power at all to do the act complained of, he is as much subject to an injunction as he would be to a 'mandamus' if he refused to do an act which the law plainly required him to do.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Where an appointment in a service has been acquired by practising fraud or deceit such an appointment is no appointment in law, in service and in such a situation Article 311 of the Constitution is not attracted at all.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O']"
"The assessor was also entitled to interest @ 6.75 per cent from May 1, 1958 till the execution of sale deed.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'I_DATE', 'I_DATE', 'I_DATE', 'O', 'O', 'O', 'O', 'O']"
The material common facts relevant for the purpose of disposing of these revision applications are as follows:,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"When the bazar-day permits were proposed to be cancelled in the draft scheme, it cannot be argued that the scheme did not intend exclusive operation by the Corporation on the routes covered by the bazar-day permits.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"It noted that both in the case of refund of sales tax paid on raw materials and finished products, the Government was paying out of publice funds to the assessee for a definite purpose, viz., the expansion of its capacity.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Varadachariar J., as he then was, pointed out ""that Section 37 of the Indian Contract Act which lays down that 'parties to a contract must either perform or offer to perform their respective promises' "" qualifies this statement by the words ""unless such performance is dispensed with or excused under the provisions of any other law.""","['B_JUDGE', 'I_JUDGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The accused in his statement under Section 313 Cr.P.C. stated that the complainant and other gawalas used to supply milk to the CBI officials free of cost and they were in the habit of getting MCD officials trapped.,"['O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'B_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'O']"
The appellant's case is that the suit was filed with a malafide intention and oblique motive to shield or shelter its Directors from the rigour of the provisions of Sections 138 to 142 of the Negotiable Instruments Act.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE']"
"/s. 

 Birla Jute Mfg. Co. Ltd., Satna 93.50 upto an annual production of 225,000 tonnes.","['O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Since the Nursing Home is owned by husband and wife in equal proportion, the income derived therefrom was rightly disclosed in the hands of two individuals and there does not exist any association of persons which could be assessed separately under the provisions of the Income-tax Act.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_STATUTE', 'I_STATUTE']"
"IN THE COURT OF SH. NAROTTAM KAUSHAL, SPECIAL JUDGE (PC Act)­05, (ACB), (CENTRAL), TIS HAZARI COURTS, DELHI Corruption Case No. : 33/2008 FIR No. : 71/2006 Case Identification No. : 02401R0465682008 PS : Anti Corruption Branch Under Section : 7/8/13 of Prevention of Corruption Act, 1988 & 420 IPC STATE Versus Om Prakash S/o Late Shri Bhagat Ram R/o Village & Post Office Mundhela Khurd, Delhi ­110073.","['O', 'O', 'O', 'O', 'O', 'B_JUDGE', 'I_JUDGE', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'B_PROVISION', 'B_STATUTE', 'B_PETITIONER', 'I_PETITIONER', 'B_RESPONDENT', 'I_RESPONDENT', 'I_RESPONDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
He also relied upon 2008 ACJ 1935 Zila Singh v. Mukes Kumar and Others.,"['O', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT']"
I again told him that as per our office order I was to give water only for one hour for a particular area and if he wants supply for any further time more he may go to our office and obtain order to that effect.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"After the illegal purchase of 268.872 hectares of land from the Birla Group, Sevy Mano Mathew started felling trees from a portion of the land resulting in the Forest Department registering cases against him.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'O', 'O', 'O']"
"Sri Jagdish Singh on 8.6.1994 when he was incharge Sessions Judge, Moradabad, granted bail to accused Dinesh Tillu in Crime No. 332 of 1994 under Section 302.","['O', 'B_JUDGE', 'I_JUDGE', 'I_JUDGE', 'B_DATE', 'I_DATE', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'B_PROVISION', 'I_PROVISION']"
"Looking into all the facts and the documents, the income of the deceased for calculating the loss of dependency is taken as Rs.7254/­ per month.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Instead of declaring the provision null and void being violative of Articles 14 and 21 of the Constitution of India, there should have been a value judgment considering different situations.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The State Government as held by the Supreme Court in the case of State of Punjab v. Suraj Prakash Kapur, could not give instructions to the consolidation officer functioning under the East Punjab Holdings (Consolidation and Prevention of Fragmentation) Act, 1948 as there was no provision in the Act empowered the State Government to give any such instructions to reconsolidation officer.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"So long as Smt. Pana and Smt. Piari are alive, a daughter in the family has no interest.","['O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Accused were charged under Sections 302/34 of the Indian Penal Code and 25 of the Arms Act to which they pleaded not guilty and claimed trial.,"['O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Allegations of mala fides where also made in P.P. Sharma case against the informer.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O']"
"Thereafter on tile 24th February, 1975 Shri Madhu Limaye, the appellant, filed an application to dismiss the complaint on the ground that the Court had no jurisdiction to entertain the complaint.","['O', 'O', 'B_DATE', 'I_DATE', 'I_DATE', 'I_DATE', 'I_DATE', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In the earlier petition which was dismissed by the court of Sh. J.R. Aryan, Ld. ARC, Delhi, Smt. Indra was not a party and she has been made party in the present petition.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_JUDGE', 'I_JUDGE', 'O', 'O', 'B_GPE', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"ix) Furthermore, in Oriental Insurance Company Limited Vs. Brij Mohan & Others24 while holding that insurance company has no liability, however, invoked Article 142 and 136 of the Constitution in directing the insurer to pay first and recover from the vehicle owner, like in several other cases within the power of the Apex Court.","['O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT']"
After incorporation and insertion of amendments in M.V.Act 1988 by section 1 to 64 of Act No.54 of 1994 this Act become redundant.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O']"
"The unsecured loan shall not carry any interest during the implementation period and such unsecured loans may carry interest at the rate not exceeding the average rate of interest on the Institutional Rupee Loans for the Project or the rate of dividend paid on Equity capital, whichever is lower.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
" 

 On 23.01.2011, secret information was received by SI Rajesh Shah that a boy, namely, Ramesh involved in the crime was expected to reach New Delhi Railway Station, towards Ajmeri Gate side.","['O', 'O', 'O', 'B_DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O']"
"The assessee contended that as far as the sale of assets of the wind mills were concerned, NEPC had applied before the Electricity Board for NOC and erected the wind mills on the lands owned by it.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In the written statement, the appellant had claimed that the suit was not maintainable because the suit premises were her matrimonial home where she was entitled to reside.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"For these reasons, I think that these petitions ought to fail.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"No other witness was examined on behalf of the Department, not even the complainants, Rajpal Singh and Radhey Shyam, though their names were mentioned in the charge-sheet for being examined as witnesses against the appellant.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Section 20(2) does not provide for a claim in anticipation of a breach of the statutory provisions, under which the employer is bound to pay the minimum wages, if the contract rate of wages was lower.","['B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"She further placing reliance on the decision of the Hon'ble Supreme Court in the case of CIT vs. Durga Prasad More (1971) 82 ITR 540 (SC) submitted that looking to the documents seized, surrounding circumstances and human probabilities the addition made is justified.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Proper record is to be maintained at the plaza for the purpose of providing such information.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In fact, as held in the expressions of the Apex Court, the burden of proof lies on the husband that he did not neglect or refuse to maintain his wife.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
It is no doubt true that the Supreme Court was dealing with an issue whether the role of the appellant as a doctor in that case amounted to a rash or a negligent act as to endanger the life of the patient.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"For the same assessment years in the case of Quality Chemicals Suppliers, the assessee also is in appeal against the said treatment of receipt by the CIT(A). 

","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The notification of the Government of India dated the 6th November 1967 under which a Commission of Inquiry was appointed to inquire into the communal disturbances which occurred in the country also shows that such disturbances occurred in different parts of the country from August till October, 1967.","['O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'O', 'B_DATE', 'I_DATE', 'I_DATE', 'I_DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"As my view is that the contesting respondent Laxminarain Gandhi had a right of appeal in this case within the meaning of Section 64 (b) of the Act and consequently the appellate tribunal had jurisdiction to hear the same, this application has no force and must be dismissed.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_RESPONDENT', 'I_RESPONDENT', 'I_RESPONDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"If the approver was not a participant to the packing of the hand grenade, he could not possibly be in possession of the pieces.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The Court below in that case held that the word absence implied previous presence and some presence after the time that limitation began to run.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Certain notices were issued against the petitioners by the Income-tax Officer, Special Circle, Ahmedabad, on 31st January, 1962, under section 34(1)(a) of the Income-tax Act, 1922.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'O', 'B_DATE', 'I_DATE', 'I_DATE', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE']"
"But the principles of English law cannot determine the jurisdiction of the Supreme Court, for it can entertain a petition under Article 32 only for the enforcement of rights conferred in Part III of the Constitution.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE']"
"
 ---------------------------------------------
3. Roop Chand had three sons, namely, Nanhe Lal, Radhe Lal and Sahib Lal.","['O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'B_OTHER_PERSON', 'I_OTHER_PERSON']"
"Against the above modified scheme, M/s. Sri Ramadass Motor Transport (Private) Ltd., Kakinada filed an objection petition through their Counsel before the State Government within the statutory time limit of 30 days prescribed under Section 68-D(l) of the said Act.","['O', 'O', 'O', 'O', 'O', 'B_PETITIONER', 'I_PETITIONER', 'I_PETITIONER', 'I_PETITIONER', 'I_PETITIONER', 'I_PETITIONER', 'I_PETITIONER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O']"
"2) If Point No.1 is held in affirmative, whether the compensation awarded by the Tribunal is just and reasonable or excessive?","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Thus, after considering the whole matter over again in the light of the opinion of my learned brother Verma, J. I am still of the view that the decision of the Full Bench in Shantabai v. Chokhelal (AIR 1976 Madh Pra 21) (FB) is correct    

 42.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_JUDGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O']"
"First of all they reached 25D, Indra Puri, Ambala, but it was found locked.","['O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'B_GPE', 'O', 'O', 'O', 'O', 'O']"
"The impugned order does not disclose or indicate that there is adjudication with regard to the first issue, namely, admissibility of an unregistered document.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The question arose as to whether the living allowances and salaries paid to the foreign technicians is taxable treating the same as constituting salary earned in India as per section 9(1)(ii) of the Income Tax Act as it stood at the relevant time include which falls under the head ""Salaries"" if it is earned in India.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE']"
The propositions laid down by the Special Bench in Lalsons (supra) revolve around the adjustment of losses against export incentives under the proviso to Sub-section (3).,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION']"
